Time,R,P
2018/10/18 17:30,172.4,2.81633
2018/10/18 17:45,122.467,2.11933
2018/10/18 18:00,71.8,1.35867
2018/10/18 18:15,36.4,0.635
2018/10/18 18:30,11.4,0.138333
2018/10/19 8:15,39.9333,0.032667
2018/10/19 8:30,90.2,0.179667
2018/10/19 8:45,143.667,0.424667
2018/10/19 9:30,368.8,3.16967
2018/10/19 9:45,415.267,4.64267
2018/10/19 10:00,471.133,5.38867
2018/10/19 10:15,530.733,5.78933
2018/10/19 10:30,570.6,6.568
2018/10/19 10:45,583.8,6.44533
2018/10/19 11:30,437.733,4.19167
2018/10/19 12:15,747.4,7.00067
2018/10/19 12:30,823.6,7.89767
2018/10/19 12:45,798.2,8.88433
2018/10/19 13:00,800.733,9.00933
2018/10/19 13:15,809.467,9.07067
2018/10/19 13:30,826.067,8.66867
2018/10/19 14:00,788.733,8.36633
2018/10/19 14:45,728.533,7.77533
2018/10/19 15:00,587.067,5.975
2018/10/19 15:15,460.2,5.30967
2018/10/19 15:30,572.733,7.04667
2018/10/19 15:45,544,6.559
2018/10/19 16:00,491.867,6.142
2018/10/19 16:15,445.667,5.78467
2018/10/19 16:30,416.667,5.22733
2018/10/19 16:45,354.8,4.542
2018/10/19 17:00,300.867,4.06133
2018/10/19 17:15,226.467,3.246
2018/10/19 17:30,169.4,2.60067
2018/10/19 17:45,121,1.84667
2018/10/19 18:00,72.9333,1.11867
2018/10/19 18:15,33.9333,0.424333
2018/10/19 18:30,4.86667,0.043
2018/10/21 8:00,31.8667,0.112
2018/10/21 8:15,85.8667,0.563333
2018/10/21 8:30,167.467,1.10967
2018/10/21 8:45,231,1.74367
2018/10/21 9:00,284.4,2.45667
2018/10/21 9:15,335.267,3.94833
2018/10/21 9:30,381.267,5.045
2018/10/21 9:45,437.467,5.59667
2018/10/21 10:00,555.733,6.13033
2018/10/21 10:15,630.467,6.66533
2018/10/21 10:30,675.133,7.076
2018/10/21 10:45,750.533,7.487
2018/10/21 11:00,780.533,7.834
2018/10/21 11:15,791.867,8.09867
2018/10/21 11:30,788.267,8.42433
2018/10/21 18:15,24,0.4795
2018/10/22 8:00,26.1333,0.158
2018/10/22 8:15,83.0667,1.04433
2018/10/22 8:30,169,2.149
2018/10/22 8:45,240.467,3.069
2018/10/22 9:00,303,3.89733
2018/10/22 9:15,364.2,4.656
2018/10/22 9:30,420.533,5.371
2018/10/22 9:45,473.333,5.92733
2018/10/22 10:00,522.467,6.43367
2018/10/22 10:15,567.733,6.903
2018/10/22 10:30,611.4,7.34533
2018/10/22 10:45,654.933,7.764
2018/10/22 11:00,689.4,8.098
2018/10/22 11:15,725.867,8.58433
2018/10/22 11:30,762.4,8.88833
2018/10/22 11:45,787.067,9.123
2018/10/22 12:00,812.867,9.44633
2018/10/22 12:15,824.6,9.58667
2018/10/22 12:30,835.8,9.841
2018/10/22 12:45,851.733,9.93433
2018/10/22 13:00,850.333,9.93967
2018/10/22 13:15,848.667,9.969
2018/10/22 13:45,713.933,9.186
2018/10/22 14:00,750.933,8.851
2018/10/22 14:15,666.467,7.77833
2018/10/22 14:30,490.4,6.58667
2018/10/22 14:45,699.333,8.38167
2018/10/22 15:00,618.333,7.30667
2018/10/22 15:15,631,8.135
2018/10/22 15:30,610.933,7.27033
2018/10/22 15:45,444.467,5.32133
2018/10/22 16:00,387.867,5.976
2018/10/22 16:15,401.067,6.21033
2018/10/22 16:30,336.733,6.211
2018/10/22 16:45,278.2,6.211
2018/10/22 17:00,284.133,6.211
2018/10/22 17:15,206.267,5.832
2018/10/22 17:30,199.8,3.60367
2018/10/22 17:45,140.667,2.797
2018/10/22 18:00,60.2667,1.593
2018/10/22 18:15,22,0.578667
2018/10/24 8:00,27.0667,0.16
2018/10/24 8:15,65.7333,0.73
2018/10/24 8:30,147.133,1.775
2018/10/24 8:45,218.667,2.52233
2018/10/24 9:00,255.8,2.92267
2018/10/24 9:15,225.267,2.41067
2018/10/24 9:30,236.2,2.67533
2018/10/24 9:45,289.933,3.583
2018/10/24 10:00,381.4,4.28
2018/10/24 10:15,447.133,5.593
2018/10/24 10:30,484.933,5.456
2018/10/24 10:45,368.4,4.14067
2018/10/24 11:00,366.6,4.12467
2018/10/24 11:15,412.867,4.54633
2018/10/24 11:30,637.8,7.26767
2018/10/24 11:45,639.733,6.65067
2018/10/24 12:00,471.667,5.187
2018/10/24 12:15,418.867,4.20933
2018/10/24 12:30,383.133,3.73567
2018/10/24 12:45,480.8,4.94033
2018/10/24 13:00,388.267,3.44233
2018/10/24 13:15,315,2.92733
2018/10/24 13:30,317.533,3.026
2018/10/24 13:45,459.4,4.67467
2018/10/24 14:00,422.8,3.812
2018/10/24 14:15,378.667,3.325
2018/10/24 14:30,392.933,4.19733
2018/10/24 14:45,577.267,7.00267
2018/10/24 15:00,459.4,5.311
2018/10/24 15:15,417.267,4.48267
2018/10/24 15:30,536.067,6.16867
2018/10/24 15:45,213.267,1.90933
2018/10/24 16:00,291.933,3.85933
2018/10/24 16:15,461.8,5.31167
2018/10/24 16:30,335.533,4.327
2018/10/24 16:45,294.133,4.18433
2018/10/24 17:00,146,2.02767
2018/10/24 17:15,140.2,1.807
2018/10/24 17:30,177.933,2.951
2018/10/24 17:45,107.133,2.311
2018/10/24 18:00,85.6667,1.85233
2018/10/24 18:15,39.2667,0.639333
2018/10/25 8:00,24,0.112667
2018/10/25 8:15,57.2,0.732333
2018/10/25 8:30,138.067,1.94967
2018/10/25 8:45,224.067,2.93733
2018/10/25 9:00,289.133,3.80967
2018/10/25 9:15,352.467,4.59367
2018/10/25 9:30,412.067,5.30433
2018/10/25 9:45,468.533,5.97567
2018/10/25 10:00,520.6,6.599
2018/10/25 10:15,567.867,7.16933
2018/10/25 10:30,608.333,7.65767
2018/10/25 10:45,650.533,8.15
2018/10/25 11:00,687.6,8.454
2018/10/25 11:15,719,8.78933
2018/10/25 11:30,748.933,9.064
2018/10/25 11:45,775.067,9.323
2018/10/25 12:00,791.267,9.49467
2018/10/25 12:15,810,9.70933
2018/10/25 12:30,821.867,9.86333
2018/10/25 12:45,828.8,9.96033
2018/10/25 14:00,833.6,9.92367
2018/10/25 14:15,801.467,9.28067
2018/10/25 14:30,775.133,9.10967
2018/10/25 14:45,692,9.40167
2018/10/25 15:00,578.8,7.40733
2018/10/25 15:15,657.533,8.42567
2018/10/25 15:30,614.4,8.366
2018/10/25 15:45,521.067,6.98
2018/10/25 16:00,508.2,7.24967
2018/10/25 16:15,427,6.83667
2018/10/25 16:30,440.067,6.66767
2018/10/25 16:45,370.667,5.70967
2018/10/25 17:00,308,5.01267
2018/10/25 17:15,246.133,4.30167
2018/10/25 17:30,183.467,3.44333
2018/10/25 17:45,113.8,2.61433
2018/10/25 18:00,50.0667,1.49267
2018/10/25 18:15,21.4,0.423667
2018/10/27 8:00,16.7333,0.051333
2018/10/27 8:15,49.9333,0.519
2018/10/27 8:30,121.067,1.64867
2018/10/27 8:45,205.133,2.65867
2018/10/27 9:00,264.533,3.504
2018/10/27 9:15,323.867,4.277
2018/10/27 9:30,380.333,4.98567
2018/10/27 9:45,430.667,5.61367
2018/10/27 10:00,480.267,6.17833
2018/10/27 10:15,526.733,6.70833
2018/10/27 10:30,569.667,7.16033
2018/10/27 10:45,610.333,7.50933
2018/10/27 11:00,644,7.90533
2018/10/27 11:15,686.533,8.28433
2018/10/27 11:30,722.733,8.62467
2018/10/27 11:45,752.533,8.92433
2018/10/27 12:00,774.333,9.18833
2018/10/27 12:15,794.733,9.36633
2018/10/27 12:30,806.867,8.202
2018/10/27 12:45,815.333,8.20633
2018/10/27 13:00,817.867,9.56133
2018/10/27 13:15,814.667,9.753
2018/10/27 13:30,808,8.82233
2018/10/27 13:45,795.467,7.981
2018/10/27 14:00,778.2,8.176
2018/10/27 14:15,758.267,9.27967
2018/10/27 14:30,734.467,9.197
2018/10/27 14:45,663.6,9.055
2018/10/27 15:00,698.733,8.89633
2018/10/27 15:15,662.8,8.63
2018/10/27 15:30,615.733,8.201
2018/10/27 15:45,588.467,6.92033
2018/10/27 16:00,399.067,5.21433
2018/10/27 16:15,421.133,6.50933
2018/10/27 16:30,419.2,6.43733
2018/10/27 16:45,465,5.77267
2018/10/28 8:00,21.8667,0.056333
2018/10/28 8:15,55.4,0.507
2018/10/28 8:30,111.733,1.76167
2018/10/28 8:45,214.6,2.893
2018/10/28 9:00,279.067,3.76333
2018/10/28 9:15,342.4,4.554
2018/10/28 9:30,397.4,5.23033
2018/10/28 9:45,454.933,5.88233
2018/10/28 10:00,507.667,6.551
2018/10/28 10:15,551.667,7.04067
2018/10/28 10:30,593.933,7.51033
2018/10/28 10:45,635.733,7.98367
2018/10/28 11:00,673.467,8.33533
2018/10/28 11:15,709.133,8.783
2018/10/28 11:30,739.6,8.949
2018/10/28 11:45,766,9.31667
2018/10/28 12:15,539.867,6.46467
2018/10/28 12:30,816.6,9.65067
2018/10/28 12:45,822.333,9.795
2018/10/28 13:00,818.6,9.74067
2018/10/28 13:15,816.533,9.777
2018/10/28 13:30,811.533,9.701
2018/10/28 13:45,800.4,9.134
2018/10/28 14:00,784.733,9.495
2018/10/28 14:15,761.733,9.44867
2018/10/28 14:30,739.333,9.306
2018/10/28 14:45,710.933,9.143
2018/10/28 15:00,677.667,8.85167
2018/10/28 15:15,639.4,8.47167
2018/10/28 15:30,597.867,8.17133
2018/10/28 15:45,555.067,7.79
2018/10/28 16:00,508,7.31967
2018/10/28 16:15,459.067,6.86
2018/10/28 16:30,404.533,6.29233
2018/10/28 16:45,348.667,5.68867
2018/10/28 17:00,290.2,5.01167
2018/10/28 17:15,224.867,4.27167
2018/10/28 17:30,162.267,3.473
2018/10/28 17:45,92.9333,2.49633
2018/10/28 18:00,28.6,1.14167
2018/10/28 18:15,9.2,0.246
2018/10/29 8:00,0,0.027667
2018/10/29 8:15,0,0.395333
2018/10/29 8:30,0,1.51333
2018/10/29 8:45,0,2.58867
2018/10/29 9:00,0,3.25767
2018/10/29 9:15,0,3.193
2018/10/29 9:30,0,4.11167
2018/10/29 9:45,371.467,5.78767
2018/10/29 10:00,490.533,5.92433
2018/10/29 10:15,480.467,5.46433
2018/10/29 10:30,504.6,4.76067
2018/10/29 11:15,695.6,6.531
2018/10/29 11:30,476.267,5.31033
2018/10/29 11:45,550.4,6.90167
2018/10/29 12:00,710.2,8.51533
2018/10/29 12:15,733.4,8.19967
2018/10/29 12:30,809.333,9.08867
2018/10/29 12:45,581.467,7.05833
2018/10/29 13:00,493.6,5.79733
2018/10/29 13:15,574.133,6.82833
2018/10/29 13:30,543.2,6.619
2018/10/29 13:45,436.467,4.77
2018/10/29 14:00,344.333,3.302
2018/10/29 14:15,350.467,3.581
2018/10/29 14:30,444.133,4.707
2018/10/29 14:45,453.733,5.22767
2018/10/29 15:00,508.133,5.11867
2018/10/29 15:15,219.667,1.83633
2018/10/29 15:30,182,1.91533
2018/10/30 8:00,37.2667,0.174
2018/10/30 8:15,107.467,0.703333
2018/10/30 8:30,169.2,1.93733
2018/10/30 8:45,185.933,1.71333
2018/10/30 9:00,98.4667,0.828
2018/10/30 9:15,125.867,1.18433
2018/10/30 9:30,148.6,1.31867
2018/10/30 10:00,276.8,2.70733
2018/10/30 10:15,371.8,4.81333
2018/10/30 10:30,367.333,4.44733
2018/10/30 10:45,369.8,3.90767
2018/10/30 11:00,376.267,3.92567
2018/10/30 11:15,438.867,4.52967
2018/10/30 11:30,422.933,4.451
2018/10/30 11:45,375.933,4.06333
2018/10/30 12:00,307.2,3.544
2018/10/30 12:15,345.2,3.26833
2018/10/30 12:30,434.267,6.229
2018/10/30 12:45,694.933,6.41733
2018/10/30 13:00,633.2,6.33467
2018/10/30 13:15,708.867,8.31933
2018/10/30 13:30,582.267,5.68867
2018/10/30 13:45,557.667,5.589
2018/10/30 14:00,507.933,5.586
2018/10/30 14:15,422,4.946
2018/10/30 14:30,264.8,2.60767
2018/10/30 14:45,509.733,5.61167
2018/10/30 15:00,613.933,6.17967
2018/10/30 15:15,611.8,8.103
2018/10/30 15:30,579.133,8.20067
2018/10/30 15:45,533.6,7.622
2018/10/30 16:00,497,7.212
2018/10/30 16:15,446.667,6.713
2018/10/30 16:30,410.733,6.28233
2018/10/30 16:45,406,5.487
2018/10/31 10:15,531.333,6.92433
2018/10/31 10:30,578.333,7.34467
2018/10/31 10:45,619.533,7.755
2018/10/31 11:00,656.667,8.12267
2018/10/31 11:15,693.267,8.43
2018/10/31 11:30,721.267,8.67067
2018/10/31 11:45,746,8.807
2018/10/31 12:00,768.267,9.01533
2018/10/31 12:15,786.2,9.21067
2018/10/31 12:30,799.4,9.28867
2018/10/31 12:45,806.867,9.371
2018/10/31 13:00,804.533,9.392
2018/10/31 13:15,801.267,9.46567
2018/10/31 13:30,793.733,9.452
2018/10/31 13:45,780.733,9.40867
2018/10/31 14:00,765.4,9.347
2018/10/31 14:15,745,9.238
2018/10/31 14:30,719.667,9.06633
2018/10/31 14:45,690.667,8.73267
2018/10/31 15:00,655.867,8.55667
2018/10/31 15:15,630.8,8.26133
2018/10/31 15:30,630,7.91267
2018/10/31 15:45,630,7.538
2018/10/31 16:00,630,7.13
2018/10/31 16:15,630,6.63467
2018/10/31 16:30,630,6.09767
2018/10/31 16:45,630,5.48833
2018/10/31 17:45,72.4,2.12033
2018/10/31 18:00,20.4667,0.690667
2018/10/31 18:15,3.86667,0.155667
2018/11/1 8:00,0.026333,0.026333
2018/11/1 8:15,0.372333,0.372333
2018/11/1 8:30,1.51967,1.51967
2018/11/1 8:45,2.98233,2.98233
2018/11/1 9:00,3.18967,3.18967
2018/11/1 9:15,3.87333,3.87333
2018/11/1 9:30,4.28,4.28
2018/11/1 9:45,4.39233,4.39233
2018/11/1 10:00,4.92033,4.92033
2018/11/1 10:15,5.37367,5.37367
2018/11/1 10:30,5.52,5.52
2018/11/1 10:45,5.75167,5.75167
2018/11/1 11:00,6.58367,6.58367
2018/11/1 11:15,8.11867,8.11867
2018/11/1 11:30,8.387,8.387
2018/11/1 11:45,0,8.37267
2018/11/2 8:00,0,0.012
2018/11/2 11:00,379.4,7.802
2018/11/2 11:15,659.467,8.141
2018/11/2 11:30,688.6,8.41533
2018/11/2 11:45,715.133,8.71833
2018/11/2 12:00,743.733,8.78767
2018/11/2 12:15,684.267,8.08733
2018/11/2 12:45,472.467,5.97733
2018/11/2 13:00,693.267,8.153
2018/11/2 13:15,780.933,9.30567
2018/11/2 13:30,768.667,9.24633
2018/11/2 13:45,757.4,9.18533
2018/11/2 14:00,739.8,8.758
2018/11/2 14:15,719.067,8.60867
2018/11/2 14:30,695.267,8.72433
2018/11/2 14:45,650.667,8.333
2018/11/2 15:00,638.8,8.30367
2018/11/2 15:15,598.133,7.97533
2018/11/2 15:30,528.667,6.59633
2018/11/2 15:45,474.867,6.498
2018/11/2 16:00,468.6,6.83333
2018/11/2 16:15,414.667,6.33633
2018/11/2 16:30,362.733,5.81867
2018/11/2 16:45,307.267,5.196
2018/11/2 17:00,244.533,4.55967
2018/11/2 17:15,170.4,3.799
2018/11/2 17:30,123.533,2.88167
2018/11/2 17:45,44.3333,1.28667
2018/11/2 18:00,15.2667,0.361333
2018/11/2 18:15,4.2,0.096
2018/11/3 8:15,15.8,0.084
2018/11/3 8:30,60.6667,0.518
2018/11/3 8:45,177.533,1.782
2018/11/3 9:00,282.333,2.84467
2018/11/3 9:15,358.133,3.75
2018/11/3 9:30,405.467,4.706
2018/11/3 9:45,424.067,5.36867
2018/11/3 10:00,459,6.05367
2018/11/3 10:15,492.933,6.501
2018/11/3 10:30,531,6.70267
2018/11/3 10:45,580.733,7.34933
2018/11/3 11:15,711.333,8.456
2018/11/3 11:30,597.4,7.02167
2018/11/3 12:30,427.6,5.068
2018/11/3 12:45,483.333,5.19133
2018/11/3 13:00,685,7.90633
2018/11/3 14:00,379,3.54367
2018/11/3 14:30,188.067,1.567
2018/11/3 15:15,317.4,2.47
2018/11/3 15:45,354.8,3.86067
2018/11/3 16:00,291.2,3.904
2018/11/3 16:15,182.8,1.89567
2018/11/3 16:30,163.667,2.131
2018/11/3 16:45,221.667,2.94667
2018/11/3 17:00,97.3333,0.889667
2018/11/3 17:15,93.6667,0.791667
2018/11/3 17:30,52.4,0.425
2018/11/3 17:45,36.8,0.278
2018/11/3 18:00,14.1333,0.079667
2018/11/5 8:15,15.1333,0.009667
2018/11/5 8:30,21.4667,0.060667
2018/11/5 8:45,33.3333,0.202333
2018/11/5 9:00,67.8,0.672
2018/11/5 9:15,136.733,1.39967
2018/11/5 9:30,197.333,2.51967
2018/11/5 9:45,180.733,2.20833
2018/11/5 10:00,232.133,2.58667
2018/11/5 10:15,269,2.868
2018/11/5 10:30,274.933,3.122
2018/11/5 10:45,313.933,3.90933
2018/11/5 11:00,382.2,4.19433
2018/11/5 11:15,521.667,5.31333
2018/11/5 11:30,479.467,5.144
2018/11/5 11:45,502.067,5.70733
2018/11/5 12:00,543.2,5.75833
2018/11/5 12:15,612.333,6.66767
2018/11/5 12:45,376.8,3.56
2018/11/5 13:00,265,2.722
2018/11/5 13:15,275.133,2.42467
2018/11/5 13:30,254.733,2.14767
2018/11/5 13:45,243.2,2.08833
2018/11/5 14:00,197,1.461
2018/11/5 14:15,215.533,1.31567
2018/11/5 14:30,213.6,1.127
2018/11/5 15:30,159.4,0.665333
2018/11/5 15:45,192.733,1.036
2018/11/5 16:00,202.067,0.984333
2018/11/5 16:15,162.467,0.498667
2018/11/5 16:45,129.133,0.233333
2018/11/5 17:00,64.6,0.049667
2018/11/8 8:15,32.4667,0.210333
2018/11/8 8:30,65.9333,0.688333
2018/11/8 8:45,153.8,2.15067
2018/11/8 9:00,228.867,3.672
2018/11/8 9:15,301.733,4.566
2018/11/8 9:30,357.267,5.293
2018/11/8 9:45,404.267,5.981
2018/11/8 10:00,455.133,6.54733
2018/11/8 10:15,509.733,6.741
2018/11/8 10:30,554.467,7.567
2018/11/8 10:45,594.333,7.993
2018/11/8 11:00,632,8.349
2018/11/8 11:15,660.4,8.629
2018/11/8 11:30,689.867,8.942
2018/11/8 11:45,714.467,9.13433
2018/11/8 12:00,726.933,9.362
2018/11/8 12:15,744.133,9.57667
2018/11/8 12:30,754,9.67767
2018/11/8 12:45,750.4,9.67233
2018/11/8 13:00,760,9.664
2018/11/8 13:15,755.867,9.60033
2018/11/8 13:30,713.333,9.13567
2018/11/8 13:45,709.133,9.22233
2018/11/8 14:00,698.467,9.29967
2018/11/8 14:15,669.8,8.83767
2018/11/8 14:30,677.2,9.10833
2018/11/8 14:45,653.533,8.911
2018/11/8 15:00,611.2,8.567
2018/11/8 15:15,588.133,8.442
2018/11/8 15:30,531.533,7.87767
2018/11/8 15:45,494.333,7.61833
2018/11/8 16:00,479.467,7.367
2018/11/8 16:15,451.333,6.92067
2018/11/8 16:30,426.067,6.73033
2018/11/8 16:45,327.733,5.69133
2018/11/8 17:00,178.267,2.795
2018/11/8 17:15,62.1333,0.931333
2018/11/8 17:30,53.8667,1.06167
2018/11/8 17:45,29.2,0.326333
2018/11/8 18:00,18.5333,0.294333
2018/11/9 8:15,35.7333,0.239
2018/11/9 8:30,63.5333,0.616667
2018/11/9 8:45,140.467,1.95333
2018/11/9 9:00,248.6,3.68867
2018/11/9 9:15,307.067,4.53
2018/11/9 9:30,357.8,5.23067
2018/11/9 9:45,413.733,5.92433
2018/11/9 10:00,474.8,6.44233
2018/11/9 10:15,434.2,6.00833
2018/11/9 10:30,531.267,7.18567
2018/11/9 10:45,571.667,7.628
2018/11/9 11:00,558.733,7.59667
2018/11/9 11:15,661.4,8.46367
2018/11/9 11:30,706.6,8.89167
2018/11/9 11:45,746.933,9.158
2018/11/9 12:00,724.4,9.131
2018/11/9 12:15,705.067,8.896
2018/11/9 12:30,660.733,8.17
2018/11/9 12:45,724.533,8.60867
2018/11/9 13:00,622.933,7.848
2018/11/9 13:15,710.067,8.93033
2018/11/9 13:30,603.533,7.834
2018/11/9 13:45,519.467,6.27533
2018/11/9 14:00,480.867,5.97133
2018/11/9 14:15,490.8,5.81067
2018/11/9 14:30,508.667,6.29767
2018/11/9 14:45,455.933,5.23667
2018/11/9 15:00,467.867,5.332
2018/11/9 15:15,298.333,3.22067
2018/11/9 15:30,420.733,4.74233
2018/11/9 15:45,366.333,4.607
2018/11/9 16:00,383.933,5.279
2018/11/9 16:15,188.8,2.27167
2018/11/9 16:30,167.267,1.948
2018/11/9 16:45,164.467,1.58133
2018/11/9 17:00,73.4,0.722
2018/11/9 17:15,72.5333,0.663667
2018/11/9 17:30,49.8667,0.526333
2018/11/9 17:45,40,0.392333
2018/11/9 18:00,17.8,0.139
2018/11/10 8:15,31.6667,0.168
2018/11/10 8:30,78.4,0.649333
2018/11/10 8:45,131.4,1.75633
2018/11/10 9:00,245.867,3.64033
2018/11/10 9:15,305.8,4.562
2018/11/10 9:30,360.533,5.38967
2018/11/10 9:45,416.867,6.09567
2018/11/10 10:00,470.133,6.76433
2018/11/10 10:15,517.333,7.353
2018/11/10 10:30,560.6,7.86133
2018/11/10 10:45,600.067,8.31267
2018/11/10 11:00,633.133,8.705
2018/11/10 11:15,663.533,8.987
2018/11/10 11:30,690.867,8.04733
2018/11/10 12:00,733.133,9.74233
2018/11/10 12:15,747.6,9.18867
2018/11/10 12:30,758.733,9.17633
2018/11/10 14:00,727.867,8.93533
2018/11/10 14:15,703.333,9.64033
2018/11/10 14:30,673.4,9.36233
2018/11/10 14:45,645.067,9.13533
2018/11/10 15:00,614,8.87833
2018/11/10 15:15,579.667,8.55867
2018/11/10 15:30,536.067,8.15433
2018/11/10 15:45,492.667,7.707
2018/11/10 16:00,446.4,7.25567
2018/11/10 16:15,393.867,6.714
2018/11/10 16:30,341.267,6.125
2018/11/10 16:45,291.067,5.557
2018/11/10 17:00,229.533,4.85733
2018/11/10 17:15,169.2,3.89933
2018/11/10 17:30,92.3333,2.31667
2018/11/10 17:45,31,0.744
2018/11/10 18:00,16.6667,0.274
2018/11/11 8:15,34.1333,0.142
2018/11/11 8:30,75.6667,0.591
2018/11/11 8:45,111.933,1.57233
2018/11/11 9:00,232.867,3.494
2018/11/11 9:15,295.133,4.51867
2018/11/11 9:30,350.2,5.27233
2018/11/11 9:45,404.2,5.98667
2018/11/11 10:00,434.6,6.22033
2018/11/11 10:15,499.667,6.828
2018/11/11 10:30,548.2,7.189
2018/11/11 10:45,582.2,7.28167
2018/11/11 11:00,510.067,6.76967
2018/11/11 11:15,571.933,8.05767
2018/11/11 11:30,618.867,7.753
2018/11/11 11:45,678.067,8.578
2018/11/11 12:00,722,9.28733
2018/11/11 12:15,736.667,9.34267
2018/11/11 12:30,746.267,9.44633
2018/11/11 12:45,689.733,8.72733
2018/11/11 13:00,652.133,8.60333
2018/11/11 13:15,738.933,9.13333
2018/11/11 13:30,684.4,8.74167
2018/11/11 13:45,642.133,8.094
2018/11/11 14:00,586.867,7.45767
2018/11/11 14:15,516.8,6.823
2018/11/11 14:30,576.067,7.17333
2018/11/11 14:45,589.133,7.51433
2018/11/11 15:00,592.2,7.961
2018/11/11 15:15,540.2,7.62267
2018/11/11 15:30,528.667,7.86767
2018/11/11 15:45,493,7.678
2018/11/11 16:00,416.067,6.623
2018/11/11 16:15,361,6.39267
2018/11/11 16:30,234.867,3.588
2018/11/11 16:45,150.667,2.083
2018/11/11 17:00,122.867,1.56
2018/11/11 17:15,102.467,1.39233
2018/11/11 17:30,78.0667,1.37033
2018/11/11 17:45,51.7333,0.958
2018/11/11 18:00,25.3333,0.403
2018/11/12 8:15,8.86667,0.069333
2018/11/12 8:30,40.2667,0.407333
2018/11/12 8:45,124.467,1.27767
2018/11/12 9:00,173.8,1.667
2018/11/12 9:15,152.133,1.89933
2018/11/12 9:30,225.933,2.51633
2018/11/12 9:45,193.6,2.35933
2018/11/12 10:00,277.8,4.29967
2018/11/12 10:15,473.6,6.60533
2018/11/12 10:30,383.067,5.75367
2018/11/12 11:00,447.333,5.82167
2018/11/12 11:15,518.933,8.20933
2018/11/12 11:30,616.933,8.70367
2018/11/12 11:45,671.667,8.74967
2018/11/12 12:00,716.933,8.31633
2018/11/12 12:15,713.2,9.221
2018/11/12 12:30,720.067,9.294
2018/11/12 12:45,727.467,9.387
2018/11/12 13:00,721.467,9.42767
2018/11/12 13:15,725.333,9.438
2018/11/12 13:30,719,9.16667
2018/11/12 13:45,708.733,9.31767
2018/11/12 14:00,695.067,9.14633
2018/11/12 14:15,675.267,9.01733
2018/11/12 14:30,650.4,8.90633
2018/11/12 14:45,621.667,8.7
2018/11/12 15:00,590.333,8.446
2018/11/12 15:15,556.533,7.27867
2018/11/12 15:30,517.867,6.777
2018/11/12 15:45,475.8,7.408
2018/11/12 16:00,429.133,6.96067
2018/11/12 16:15,379.867,6.435
2018/11/12 16:30,327.933,5.83167
2018/11/12 16:45,272.067,5.17667
2018/11/12 17:00,205.8,4.33167
2018/11/12 17:15,168.667,3.15533
2018/11/12 17:30,92,1.51533
2018/11/12 17:45,32.1333,0.559667
2018/11/12 18:00,16.2667,0.264667
2018/11/13 8:15,48.6,0.295333
2018/11/13 8:30,38,0.327
2018/11/13 8:45,48.6667,0.410333
2018/11/13 9:00,38.4667,0.302
2018/11/13 9:15,181.8,2.02467
2018/11/13 9:30,343.133,5.097
2018/11/13 9:45,394.4,5.78767
2018/11/13 10:00,439.6,6.23667
2018/11/13 10:15,482.133,6.44033
2018/11/13 10:30,523.733,6.776
2018/11/13 10:45,563.067,7.31833
2018/11/13 11:00,596.867,7.874
2018/11/13 11:15,625.267,8.16733
2018/11/13 11:30,654.4,8.67167
2018/11/13 11:45,682.4,8.932
2018/11/13 12:00,700.267,9.05367
2018/11/13 12:15,715.8,9.22467
2018/11/13 12:30,721.867,9.295
2018/11/13 12:45,725.133,9.205
2018/11/13 13:00,725.133,9.19567
2018/11/13 13:15,721.133,9.33467
2018/11/13 13:30,713.333,9.29733
2018/11/13 13:45,697.067,9.17933
2018/11/13 14:00,677.533,9.092
2018/11/13 14:15,682.4,9.117
2018/11/13 14:30,659.533,8.94167
2018/11/13 14:45,523.8,7.60433
2018/11/13 15:00,595.4,8.279
2018/11/13 15:15,559.667,8.07033
2018/11/13 15:30,471.867,7.23433
2018/11/13 15:45,467.467,7.19967
2018/11/13 16:00,423.4,6.89067
2018/11/13 16:15,308.133,4.776
2018/11/13 16:30,175.533,2.56967
2018/11/13 16:45,105.133,1.59567
2018/11/13 17:00,99.7333,1.35767
2018/11/13 17:15,122.133,2.032
2018/11/13 17:30,84.8667,1.32467
2018/11/13 17:45,33,0.393
2018/11/13 18:00,12.4,0.128667
2018/11/15 8:30,31.8667,0.238667
2018/11/15 8:45,62.6667,0.544
2018/11/15 9:00,128.533,1.69333
2018/11/15 9:15,278.933,3.513
2018/11/15 9:30,339.6,4.61767
2018/11/15 9:45,421.267,5.36933
2018/11/15 10:00,456.133,5.96533
2018/11/15 10:15,486.133,6.55233
2018/11/15 10:30,518.267,7.03167
2018/11/15 10:45,545.8,7.37
2018/11/15 11:00,571.533,7.807
2018/11/15 11:15,594.667,8.04067
2018/11/15 11:30,610.667,8.40233
2018/11/15 11:45,637.333,8.72533
2018/11/15 12:00,680.267,8.99733
2018/11/15 12:15,699.6,9.19333
2018/11/15 12:30,710,9.243
2018/11/15 12:45,713.133,9.29033
2018/11/15 13:00,692.933,9.161
2018/11/15 13:15,709.2,9.42
